kpos data fit err
4.26773 4.55044 4.52374 0.0267
4.26923 4.43851 4.52284 -0.08433
4.27073 4.6828 4.52192 0.16088
4.27223 4.92078 4.521 0.39978
4.27373 4.8437 4.52007 0.32363
4.27523 4.23759 4.51912 -0.28153
4.27673 4.14562 4.51817 -0.37255
4.27823 4.52785 4.5172 0.01065
4.27973 4.57587 4.51623 0.05964
4.28123 4.79916 4.51525 0.28391
4.28273 4.57508 4.51425 0.06083
4.28423 4.56461 4.51325 0.05136
4.28573 4.07493 4.51224 -0.43731
4.28723 4.5035 4.51122 -0.00772
4.28873 4.72947 4.5102 0.21927
4.29023 4.34071 4.50916 -0.16845
4.29173 4.15468 4.50812 -0.35344
4.29323 4.631 4.50707 0.12393
4.29473 4.38446 4.50601 -0.12155
4.29623 4.28555 4.50495 -0.2194
4.29773 4.28854 4.50388 -0.21534
4.29923 4.32508 4.50281 -0.17773
4.30073 4.58327 4.50173 0.08154
4.30223 4.67419 4.50065 0.17354
4.30373 4.47962 4.49956 -0.01994
4.30523 4.45121 4.49847 -0.04726
4.30673 4.44828 4.49738 -0.0491
4.30823 4.73608 4.49628 0.2398
4.30973 4.63411 4.49518 0.13893
4.31123 4.57382 4.49407 0.07975
4.31273 4.30797 4.49297 -0.185
4.31423 4.38358 4.49186 -0.10828
4.31573 4.42113 4.49075 -0.06962
4.31723 4.44945 4.48964 -0.04019
4.31873 4.37739 4.48853 -0.11114
4.32023 4.13497 4.48742 -0.35245
4.32173 4.16724 4.48631 -0.31907
4.32323 4.50232 4.4852 0.01712
4.32473 4.58987 4.4841 0.10577
4.32623 4.45321 4.48299 -0.02978
4.32773 4.53204 4.48189 0.05015
4.32923 4.53984 4.48078 0.05906
4.33073 4.1972 4.47968 -0.28248
4.33223 4.54851 4.47858 0.06993
4.33373 4.85184 4.47749 0.37435
4.33523 4.44813 4.4764 -0.02827
4.33673 4.05109 4.47531 -0.42422
4.33823 4.48943 4.47422 0.01521
4.33973 4.23798 4.47315 -0.23517
4.34123 4.75298 4.47207 0.28091
4.34273 4.57187 4.471 0.10087
4.34423 4.18557 4.46993 -0.28436
4.34573 4.1822 4.46887 -0.28667
4.34723 4.4418 4.46782 -0.02602
4.34873 4.60741 4.46677 0.14064
4.35023 4.6201 4.46573 0.15437
4.35173 4.66439 4.46469 0.1997
4.35323 4.73255 4.46366 0.26889
4.35473 4.71817 4.46263 0.25554
4.35623 4.3487 4.46162 -0.11292
4.35773 4.43347 4.4606 -0.02713
4.35923 4.5336 4.4596 0.074
4.36073 4.64301 4.4586 0.18441
4.36223 4.6171 4.45762 0.15948
4.36373 4.40216 4.45663 -0.05447
4.36523 4.24581 4.45566 -0.20985
4.36673 4.66228 4.4547 0.20758
4.36823 4.59205 4.45374 0.13831
4.36973 4.59613 4.45279 0.14334
4.37123 4.52923 4.45185 0.07738
4.37273 4.52378 4.45091 0.07287
4.37423 4.45387 4.44999 0.00388
4.37573 4.36578 4.44908 -0.0833
4.37723 4.44674 4.44817 -0.00143
4.37873 3.97556 4.44727 -0.47171
4.38023 4.32204 4.44638 -0.12434
4.38173 4.16595 4.44551 -0.27956
4.38323 4.18135 4.44464 -0.26329
4.38473 4.21184 4.44378 -0.23194
4.38623 4.33376 4.44293 -0.10917
4.38773 4.48354 4.44209 0.04145
4.38923 4.45153 4.44126 0.01027
4.39073 4.45993 4.44044 0.01949
4.39223 4.34641 4.43964 -0.09323
4.39373 4.75698 4.43884 0.31814
4.39523 4.8123 4.43806 0.37424
4.39673 4.57437 4.43728 0.13709
4.39823 4.31591 4.43652 -0.12061
4.39973 4.20264 4.43577 -0.23313
4.40123 4.43571 4.43503 0.00068
4.40273 4.55521 4.43431 0.1209
4.40423 4.56712 4.4336 0.13352
4.40573 4.5772 4.4329 0.1443
4.40723 4.49789 4.43221 0.06568
4.40873 4.34387 4.43154 -0.08767
4.41023 4.31979 4.43088 -0.11109
4.41173 4.4005 4.43024 -0.02974
4.41323 4.34685 4.42961 -0.08276
4.41473 4.37401 4.429 -0.05499
4.41623 4.45866 4.4284 0.03026
4.41773 4.45998 4.42782 0.03216
4.41923 4.47667 4.42725 0.04942
4.42073 4.41803 4.42671 -0.00868
4.42223 4.38164 4.42617 -0.04453
4.42373 4.57134 4.42566 0.14568
4.42523 4.21282 4.42516 -0.21234
4.42673 4.27491 4.42469 -0.14978
4.42823 4.51277 4.42423 0.08854
4.42973 4.61669 4.42379 0.1929
4.43123 4.62987 4.42336 0.20651
4.43273 4.57458 4.42294 0.15164
4.43423 4.27001 4.42253 -0.15252
4.43573 4.66251 4.42211 0.2404
4.43723 4.53773 4.42171 0.11602
4.43873 4.17663 4.4213 -0.24467
4.44023 4.09247 4.4209 -0.32843
4.44173 4.36451 4.42051 -0.056
4.44323 4.60456 4.42012 0.18444
4.44473 4.52376 4.41974 0.10402
4.44623 4.51809 4.41936 0.09873
4.44773 4.5879 4.41899 0.16891
4.44923 4.36882 4.41862 -0.0498
4.45073 4.03415 4.41826 -0.38411
4.45223 4.54781 4.41791 0.1299
4.45373 4.39558 4.41756 -0.02198
4.45523 4.18014 4.41722 -0.23708
4.45673 4.53045 4.41688 0.11357
4.45823 4.56699 4.41656 0.15043
4.45973 4.3859 4.41624 -0.03034
4.46123 4.46009 4.41592 0.04417
4.46273 4.28264 4.41562 -0.13298
4.46423 4.47843 4.41532 0.06311
4.46573 4.44557 4.41503 0.03054
4.46723 4.51519 4.41474 0.10045
4.46873 4.28907 4.41447 -0.1254
4.47023 4.43387 4.4142 0.01967
4.47173 4.28145 4.41394 -0.13249
4.47323 4.1644 4.41369 -0.24929
4.47473 4.64503 4.41344 0.23159
4.47623 4.46946 4.41321 0.05625
4.47773 4.54149 4.41298 0.12851
4.47923 4.3429 4.41276 -0.06986
4.48073 4.45957 4.41255 0.04702
4.48223 4.44253 4.41234 0.03019
4.48373 4.1031 4.41215 -0.30905
4.48523 4.37934 4.41196 -0.03262
4.48673 4.31171 4.41178 -0.10007
4.48823 4.28342 4.41161 -0.12819
4.48973 4.41585 4.41145 0.0044
4.49123 4.43284 4.4113 0.02154
4.49273 4.17217 4.41116 -0.23899
4.49423 4.34431 4.41102 -0.06671
4.49573 4.46892 4.41089 0.05803
4.49723 4.36039 4.41077 -0.05038
4.49873 4.28299 4.41066 -0.12767
4.50023 4.42957 4.41056 0.01901
4.50173 4.87506 4.41047 0.46459
4.50323 4.693 4.41038 0.28262
4.50473 4.57803 4.41031 0.16772
4.50623 4.21153 4.41024 -0.19871
4.50773 4.20844 4.41018 -0.20174
4.50923 4.42106 4.41013 0.01093
4.51073 4.61709 4.41009 0.207
4.51223 4.73244 4.41006 0.32238
4.51373 4.54501 4.41004 0.13497
4.51523 4.14991 4.41003 -0.26012
4.51673 4.32285 4.41002 -0.08717
4.51823 4.24378 4.41003 -0.16625
4.51973 4.11942 4.41005 -0.29063
4.52123 4.31903 4.41008 -0.09105
4.52273 4.40524 4.41011 -0.00487
4.52423 4.42701 4.41016 0.01685
4.52573 4.37336 4.41022 -0.03686
4.52723 4.39945 4.41029 -0.01084
4.52873 4.39842 4.41037 -0.01195
4.53023 4.49637 4.41046 0.08591
4.53173 4.32259 4.41057 -0.08798
4.53323 4.20334 4.41068 -0.20734
4.53473 4.36633 4.41081 -0.04448
4.53623 4.52285 4.41095 0.1119
4.53773 4.40819 4.41111 -0.00292
4.53923 4.47405 4.41128 0.06277
4.54073 4.23446 4.41146 -0.177
4.54223 4.49567 4.41166 0.08401
4.54373 4.38454 4.41187 -0.02733
4.54523 4.17774 4.4121 -0.23436
4.54673 4.57586 4.41235 0.16351
4.54823 4.38933 4.41261 -0.02328
4.54973 4.47281 4.41289 0.05992
4.55123 4.40619 4.41319 -0.007
4.55273 4.39241 4.4135 -0.02109
4.55423 4.2735 4.41384 -0.14034
4.55573 4.53825 4.41419 0.12406
4.55723 4.48232 4.41457 0.06775
4.55873 4.52111 4.41496 0.10615
4.56023 4.34956 4.41538 -0.06582
4.56173 4.44188 4.41582 0.02606
4.56323 4.54957 4.41629 0.13328
4.56473 4.52133 4.41677 0.10456
4.56623 4.39745 4.41729 -0.01984
4.56773 4.29109 4.41782 -0.12673
4.56923 4.45223 4.41839 0.03384
4.57073 4.31023 4.41898 -0.10875
4.57223 4.19171 4.4196 -0.22789
4.57373 4.4966 4.42025 0.07635
4.57523 4.44701 4.42093 0.02608
4.57673 4.3567 4.42164 -0.06494
4.57823 4.2357 4.42238 -0.18668
4.57973 4.46173 4.42315 0.03858
4.58123 4.48657 4.42396 0.06261
4.58273 4.5239 4.4248 0.0991
4.58423 4.36953 4.42568 -0.05615
4.58573 4.53339 4.42659 0.1068
4.58723 4.34435 4.42754 -0.08319
4.58873 4.50557 4.42854 0.07703
4.59023 4.80014 4.42957 0.37057
4.59173 4.6901 4.43064 0.25946
4.59323 4.34693 4.43176 -0.08483
4.59473 4.32601 4.43292 -0.10691
4.59623 4.40625 4.43412 -0.02787
4.59773 4.38514 4.43537 -0.05023
4.59923 4.43206 4.43667 -0.00461
4.60073 4.56306 4.43802 0.12504
4.60223 4.35918 4.43942 -0.08024
4.60373 4.36139 4.44087 -0.07948
4.60523 4.26871 4.44238 -0.17367
4.60673 4.35829 4.44394 -0.08565
4.60823 4.25425 4.44556 -0.19131
4.60973 4.24828 4.44724 -0.19896
4.61123 4.41195 4.44898 -0.03703
4.61273 4.71674 4.45079 0.26595
4.61423 4.67396 4.45266 0.2213
4.61573 4.52686 4.4546 0.07226
4.61723 4.09665 4.45661 -0.35996
4.61873 4.14012 4.45869 -0.31857
4.62023 4.50611 4.46084 0.04527
4.62173 4.45244 4.46308 -0.01064
4.62323 4.36662 4.46539 -0.09877
4.62473 4.63295 4.46779 0.16516
4.62623 4.44587 4.47027 -0.0244
4.62773 4.41006 4.47285 -0.06279
4.62923 4.38538 4.47551 -0.09013
4.63073 4.49053 4.47828 0.01225
4.63223 4.49833 4.48114 0.01719
4.63373 4.30874 4.48411 -0.17537
4.63523 4.80782 4.48719 0.32063
4.63673 4.74566 4.49038 0.25528
4.63823 4.62679 4.49369 0.1331
4.63973 4.47396 4.49713 -0.02317
4.64123 4.56738 4.50069 0.06669
4.64273 4.50206 4.50438 -0.00232
4.64423 4.48033 4.50822 -0.02789
4.64573 4.57122 4.5122 0.05902
4.64723 4.65984 4.51633 0.14351
4.64873 4.5548 4.52063 0.03417
4.65023 4.83638 4.52509 0.31129
4.65173 4.78043 4.52973 0.2507
4.65323 4.25136 4.53455 -0.28319
4.65473 4.16675 4.53956 -0.37281
4.65623 4.63441 4.54478 0.08963
4.65773 4.69111 4.55021 0.1409
4.65923 4.64287 4.55586 0.08701
4.66073 4.7432 4.56176 0.18144
4.66223 4.87151 4.56789 0.30362
4.66373 4.657 4.57429 0.08271
4.66523 4.6596 4.58097 0.07863
4.66673 4.6772 4.58793 0.08927
4.66823 4.85133 4.59521 0.25612
4.66973 4.75628 4.60281 0.15347
4.67123 4.59017 4.61076 -0.02059
4.67273 4.64014 4.61908 0.02106
4.67423 4.74396 4.62779 0.11617
4.67573 4.66987 4.63693 0.03294
4.67723 4.31284 4.64651 -0.33367
4.67873 4.36809 4.65658 -0.28849
4.68023 4.68249 4.66718 0.01531
4.68173 4.78872 4.67834 0.11038
4.68323 4.8342 4.69012 0.14408
4.68473 4.58638 4.70257 -0.11619
4.68623 4.51328 4.71574 -0.20246
4.68773 4.69604 4.72966 -0.03362
4.68923 4.82919 4.74439 0.0848
4.69073 4.84741 4.75995 0.08746
4.69223 5.12551 4.77636 0.34915
4.69373 4.83357 4.79362 0.03995
4.69523 4.91963 4.81176 0.10787
4.69673 4.95842 4.83083 0.12759
4.69823 4.77804 4.85085 -0.07281
4.69973 4.84765 4.8719 -0.02425
4.70123 4.96329 4.89406 0.06923
4.70273 4.75414 4.91745 -0.16331
4.70423 4.87847 4.94215 -0.06368
4.70573 5.0334 4.96829 0.06511
4.70723 5.0204 4.99597 0.02443
4.70873 5.16224 5.02536 0.13688
4.71023 5.3114 5.05659 0.25481
4.71173 4.96997 5.08981 -0.11984
4.71323 5.06765 5.12517 -0.05752
4.71473 5.07719 5.16292 -0.08573
4.71623 5.54855 5.20323 0.34532
4.71773 5.61687 5.24631 0.37056
4.71923 5.28841 5.29243 -0.00402
4.72073 4.98815 5.34193 -0.35378
4.72223 5.33957 5.39507 -0.0555
4.72373 5.53766 5.45219 0.08547
4.72523 5.55488 5.5137 0.04118
4.72673 5.70981 5.58012 0.12969
4.72823 5.57765 5.65189 -0.07424
4.72973 5.6232 5.72957 -0.10637
4.73123 5.66342 5.81378 -0.15036
4.73273 5.75658 5.90538 -0.1488
4.73423 6.20935 6.00512 0.20423
4.73573 6.31413 6.11393 0.2002
4.73723 6.01075 6.23288 -0.22213
4.73873 6.50939 6.36343 0.14596
4.74023 6.56626 6.50689 0.05937
4.74173 6.30107 6.66491 -0.36384
4.74323 6.76727 6.83942 -0.07215
4.74473 7.10257 7.03305 0.06952
4.74623 6.99826 7.24824 -0.24998
4.74773 7.37292 7.48809 -0.11517
4.74923 7.56192 7.75632 -0.1944
4.75073 7.87023 8.05792 -0.18769
4.75223 8.0449 8.3978 -0.3529
4.75373 8.29528 8.78221 -0.48693
4.75523 8.65568 9.21873 -0.56305
4.75673 9.14692 9.71767 -0.57075
4.75823 9.9046 10.2896 -0.385
4.75973 10.216 10.948 -0.732
4.76123 10.8539 11.7096 -0.8557
4.76273 11.6549 12.5975 -0.9426
4.76423 12.5794 13.6359 -1.0565
4.76573 14.0605 14.8565 -0.796
4.76723 15.2155 16.2985 -1.083
4.76873 16.5618 18.0154 -1.4536
4.77023 18.8254 20.064 -1.2386
4.77173 21.1741 22.5147 -1.3406
4.77323 24.3565 25.4498 -1.0933
4.77473 27.9444 28.9706 -1.0262
4.77623 32.4681 33.1621 -0.694
4.77773 38.4921 38.1009 0.3912
4.77923 45.0586 43.8283 1.2303
4.78073 51.6001 50.3289 1.2712
4.78223 59.6974 57.4531 2.2443
4.78373 67.7994 64.9189 2.8805
4.78523 75.463 72.2836 3.1794
4.78673 80.8643 78.9326 1.9317
4.78823 85.7997 84.1814 1.6183
4.78973 89.3666 87.3804 1.9862
4.79123 88.4233 88.0499 0.3734
4.79273 84.2536 85.9661 -1.7125
4.79423 79.9188 81.3645 -1.4457
4.79573 73.8299 74.7762 -0.9463
4.79723 66.5975 66.9332 -0.3357
4.79873 57.7474 58.6171 -0.8697
4.80023 49.6623 50.5171 -0.8548
4.80173 42.9795 43.1056 -0.1261
4.80323 37.4016 36.6413 0.7603
4.80473 31.433 31.2173 0.2157
4.80623 27.5951 26.7662 0.8289
4.80773 24.3789 23.1661 1.2128
4.80923 20.9668 20.2739 0.6929
4.81073 18.7009 17.9577 0.7432
4.81223 16.573 16.0866 0.4864
4.81373 14.7699 14.5622 0.2077
4.81523 13.5342 13.308 0.2262
4.81673 12.6168 12.2682 0.3486
4.81823 11.3668 11.395 -0.0282
4.81973 10.6549 10.6545 0.0004
4.82123 9.96773 10.0216 -0.05387
4.82273 9.65195 9.47767 0.17428
4.82423 8.63004 9.00592 -0.37588
4.82573 7.97188 8.59421 -0.62233
4.82723 7.70278 8.23292 -0.53014
4.82873 7.64684 7.91484 -0.268
4.83023 7.52459 7.63293 -0.10834
4.83173 6.95408 7.38193 -0.42785
4.83323 6.62262 7.15756 -0.53494
4.83473 6.74276 6.95656 -0.2138
4.83623 6.78105 6.77553 0.00552
4.83773 6.58872 6.61194 -0.02322
4.83923 6.2685 6.46365 -0.19515
4.84073 6.27095 6.32902 -0.05807
4.84223 6.01061 6.20629 -0.19568
4.84373 5.89144 6.09409 -0.20265
4.84523 5.77727 5.99129 -0.21402
4.84673 5.6584 5.89699 -0.23859
4.84823 5.89296 5.81019 0.08277
4.84973 5.89136 5.73013 0.16123
4.85123 5.7689 5.65613 0.11277
4.85273 5.59565 5.58769 0.00796
4.85423 5.4443 5.52421 -0.07991
4.85573 5.57198 5.46523 0.10675
4.85723 5.39749 5.41033 -0.01284
4.85873 5.181 5.35921 -0.17821
4.86023 5.19448 5.3115 -0.11702
4.86173 5.07012 5.26689 -0.19677
4.86323 5.07179 5.22514 -0.15335
4.86473 5.21488 5.18604 0.02884
4.86623 5.08496 5.14935 -0.06439
4.86773 4.8914 5.11488 -0.22348
4.86923 4.90155 5.08246 -0.18091
4.87073 4.7916 5.05195 -0.26035
4.87223 4.92791 5.02319 -0.09528
4.87373 5.00359 4.99606 0.00753
4.87523 4.7957 4.97042 -0.17472
4.87673 4.97582 4.94621 0.02961
4.87823 4.60991 4.9233 -0.31339
4.87973 4.76237 4.9016 -0.13923
4.88123 4.72997 4.88102 -0.15105
4.88273 4.71986 4.86152 -0.14166
4.88423 4.53255 4.843 -0.31045
4.88573 4.64937 4.82541 -0.17604
4.88723 4.69084 4.80867 -0.11783
4.88873 4.51911 4.79275 -0.27364
4.89023 4.57452 4.77759 -0.20307
4.89173 4.51396 4.76313 -0.24917
4.89323 4.56028 4.74933 -0.18905
4.89473 4.66855 4.73616 -0.06761
4.89623 4.61957 4.72358 -0.10401
4.89773 4.74389 4.71155 0.03234
4.89923 4.82843 4.70005 0.12838
4.90073 4.73228 4.68904 0.04324
4.90223 4.62492 4.67851 -0.05359
4.90373 4.57864 4.66842 -0.08978
4.90523 4.5753 4.65876 -0.08346
4.90673 4.60403 4.6495 -0.04547
4.90823 4.59014 4.64062 -0.05048
4.90973 4.47806 4.6321 -0.15404
4.91123 4.58972 4.62392 -0.0342
4.91273 4.45428 4.61607 -0.16179
4.91423 4.45156 4.60852 -0.15696
4.91573 4.48981 4.60127 -0.11146
4.91723 4.48269 4.5943 -0.11161
4.91873 4.44608 4.5876 -0.14152
4.92023 4.43443 4.58115 -0.14672
4.92173 4.67473 4.57493 0.0998
4.92323 4.5618 4.56895 -0.00715
4.92473 4.58807 4.56319 0.02488
4.92623 4.57009 4.55764 0.01245
4.92773 4.27865 4.55229 -0.27364
4.92923 4.32894 4.54712 -0.21818
4.93073 4.75746 4.54214 0.21532
4.93223 4.47667 4.53734 -0.06067
4.93373 4.50146 4.5327 -0.03124
4.93523 4.36568 4.52823 -0.16255
4.93673 4.47647 4.5239 -0.04743
4.93823 4.70672 4.51973 0.18699
4.93973 4.28961 4.5157 -0.22609
4.94123 4.18358 4.5118 -0.32822
4.94273 4.35387 4.50803 -0.15416
4.94423 4.50607 4.50439 0.00168
4.94573 4.48171 4.50086 -0.01915
4.94723 4.48831 4.49746 -0.00915
4.94873 4.60231 4.49416 0.10815
4.95023 4.29574 4.49098 -0.19524
4.95173 4.49168 4.48789 0.00379
4.95323 4.48454 4.48491 -0.00037
4.95473 4.58825 4.48202 0.10623
4.95623 4.54206 4.47923 0.06283
4.95773 4.55311 4.47652 0.07659
4.95923 4.66297 4.4739 0.18907
4.96073 4.35345 4.47137 -0.11792
4.96223 4.38297 4.46891 -0.08594
4.96373 4.61339 4.46653 0.14686
4.96523 4.68493 4.46423 0.2207
4.96673 4.54943 4.462 0.08743
4.96823 4.29275 4.45984 -0.16709
4.96973 4.23843 4.45775 -0.21932
4.97123 4.37759 4.45572 -0.07813
4.97273 4.37112 4.45376 -0.08264
4.97423 4.29659 4.45186 -0.15527
4.97573 4.42847 4.45002 -0.02155
4.97723 4.65188 4.44823 0.20365
4.97873 4.64247 4.4465 0.19597
4.98023 4.41028 4.44483 -0.03455
4.98173 4.44311 4.44321 -0.0001
4.98323 4.39869 4.44163 -0.04294
4.98473 4.23428 4.44011 -0.20583
4.98623 4.478 4.43863 0.03937
4.98773 4.73949 4.4372 0.30229
4.98923 4.66007 4.43581 0.22426
4.99073 4.65084 4.43447 0.21637
4.99223 4.65139 4.43317 0.21822
4.99373 4.57383 4.43191 0.14192
4.99523 4.44056 4.43068 0.00988
4.99673 4.13733 4.4295 -0.29217
4.99823 4.12825 4.42835 -0.3001
4.99973 4.30386 4.42723 -0.12337
5.00123 4.34026 4.42615 -0.08589
5.00273 4.39047 4.4251 -0.03463
5.00423 4.42694 4.42408 0.00286
5.00573 4.40261 4.4231 -0.02049
5.00723 4.31131 4.42214 -0.11083
5.00873 4.26189 4.42121 -0.15932
5.01023 4.46732 4.42031 0.04701
5.01173 4.40603 4.41944 -0.01341
5.01323 4.40976 4.41859 -0.00883
5.01473 4.53435 4.41777 0.11658
5.01623 4.44307 4.41697 0.0261
5.01773 4.35919 4.4162 -0.05701
5.01923 4.46872 4.41544 0.05328
5.02073 4.61085 4.41471 0.19614
5.02223 4.49114 4.414 0.07714
5.02373 4.28173 4.41331 -0.13158
5.02523 4.39907 4.41264 -0.01357
5.02673 4.63598 4.41199 0.22399
5.02823 4.76389 4.41136 0.35253
5.02973 4.58948 4.41075 0.17873
5.03123 4.49497 4.41015 0.08482
5.03273 4.44082 4.40957 0.03125
5.03423 4.24163 4.40901 -0.16738
5.03573 4.29554 4.40847 -0.11293
5.03723 4.37395 4.40793 -0.03398
5.03873 4.30517 4.40742 -0.10225
5.04023 4.33684 4.40692 -0.07008
5.04173 4.38059 4.40643 -0.02584
5.04323 4.31866 4.40596 -0.0873
5.04473 4.20309 4.4055 -0.20241
5.04623 4.34403 4.40505 -0.06102
5.04773 4.26579 4.40462 -0.13883
5.04923 4.39229 4.4042 -0.01191
5.05073 4.4541 4.4038 0.0503
5.05223 4.29845 4.4034 -0.10495
5.05373 4.34399 4.40302 -0.05903
5.05523 4.34755 4.40265 -0.0551
5.05673 4.27829 4.40229 -0.124
5.05823 4.39517 4.40194 -0.00677
5.05973 4.33244 4.40161 -0.06917
5.06123 4.206 4.40128 -0.19528
5.06273 4.42663 4.40097 0.02566
5.06423 4.62028 4.40067 0.21961
5.06573 4.55163 4.40037 0.15126
5.06723 4.37044 4.40009 -0.02965
5.06873 4.3747 4.39982 -0.02512
5.07023 4.35358 4.39956 -0.04598
5.07173 4.3257 4.39932 -0.07362
5.07323 4.37549 4.39908 -0.02359
5.07473 4.52748 4.39885 0.12863
5.07623 4.64908 4.39863 0.25045
5.07773 4.50074 4.39842 0.10232
5.07923 4.40966 4.39822 0.01144
5.08073 4.37196 4.39803 -0.02607
5.08223 4.48013 4.39785 0.08228
5.08373 4.62617 4.39769 0.22848
5.08523 4.55624 4.39753 0.15871
5.08673 4.52605 4.39737 0.12868
5.08823 4.68332 4.39723 0.28609
5.08973 4.62161 4.3971 0.22451
5.09123 4.61632 4.39698 0.21934
5.09273 4.4712 4.39686 0.07434
5.09423 4.43205 4.39676 0.03529
5.09573 4.35075 4.39666 -0.04591
5.09723 4.45869 4.39657 0.06212
5.09873 4.59988 4.39649 0.20339
5.10023 4.50075 4.39642 0.10433
5.10173 4.3514 4.39636 -0.04496
5.10323 4.37764 4.3963 -0.01866
5.10473 4.4888 4.39625 0.09255
5.10623 4.6208 4.39621 0.22459
5.10773 4.38189 4.39618 -0.01429
5.10923 4.32239 4.39615 -0.07376
5.11073 4.4997 4.39613 0.10357
5.11223 4.74791 4.39611 0.3518
5.11373 4.62773 4.3961 0.23163
5.11523 4.57523 4.3961 0.17913
5.11673 4.496 4.39611 0.09989
5.11823 4.23261 4.39612 -0.16351
5.11973 4.29889 4.39613 -0.09724
5.12123 4.41212 4.39615 0.01597
5.12273 4.42182 4.39617 0.02565
5.12423 4.14621 4.3962 -0.24999
5.12573 4.26996 4.39624 -0.12628
5.12723 4.70219 4.39628 0.30591
5.12873 4.4142 4.39632 0.01788
5.13023 4.64653 4.39636 0.25017
5.13173 4.53897 4.39641 0.14256
5.13323 4.2818 4.39646 -0.11466
5.13473 4.38957 4.39652 -0.00695
5.13623 4.35839 4.39658 -0.03819
5.13773 4.37088 4.39664 -0.02576
5.13923 4.3584 4.3967 -0.0383
5.14073 4.38026 4.39676 -0.0165
5.14223 4.4874 4.39683 0.09057
5.14373 4.39691 4.3969 1e-05
5.14523 4.23581 4.39697 -0.16116
5.14673 4.30533 4.39704 -0.09171
5.14823 4.33451 4.39712 -0.06261
5.14973 4.33835 4.39719 -0.05884
5.15123 4.40881 4.39727 0.01154
5.15273 4.35268 4.39734 -0.04466
5.15423 4.30177 4.39742 -0.09565
5.15573 4.3928 4.3975 -0.0047
5.15723 4.50761 4.39758 0.11003
5.15873 4.54799 4.39766 0.15033
5.16023 4.59733 4.39774 0.19959
5.16173 4.61451 4.39783 0.21668
5.16323 4.42634 4.39791 0.02843
5.16473 4.36706 4.39799 -0.03093
5.16623 4.62344 4.39808 0.22536
5.16773 4.72487 4.39816 0.32671
5.16923 4.67208 4.39825 0.27383
5.17073 4.59906 4.39833 0.20073
5.17223 4.40383 4.39842 0.00541
5.17373 4.26995 4.39851 -0.12856
5.17523 4.61131 4.3986 0.21271
5.17673 4.42106 4.39869 0.02237
5.17823 4.36437 4.39878 -0.03441
5.17973 4.49777 4.39887 0.0989
5.18123 4.26889 4.39897 -0.13008
5.18273 4.07723 4.39906 -0.32183
5.18423 4.12508 4.39916 -0.27408
5.18573 4.23489 4.39926 -0.16437
5.18723 4.15073 4.39936 -0.24863
5.18873 4.52141 4.39947 0.12194
5.19023 4.24733 4.39957 -0.15224
5.19173 4.32014 4.39968 -0.07954
5.19323 4.27839 4.39979 -0.1214
5.19473 4.54304 4.3999 0.14314
5.19623 4.61641 4.40002 0.21639
5.19773 4.51649 4.40014 0.11635
5.19923 4.60956 4.40026 0.2093
5.20073 4.4865 4.40039 0.08611
5.20223 4.24944 4.40051 -0.15107
5.20373 4.33525 4.40065 -0.0654
5.20523 4.39186 4.40078 -0.00892
5.20673 4.41122 4.40092 0.0103
5.20823 4.33372 4.40107 -0.06735
5.20973 4.26349 4.40121 -0.13772
5.21123 4.29409 4.40137 -0.10728
5.21273 4.35216 4.40152 -0.04936
5.21423 4.47749 4.40168 0.07581
5.21573 4.29084 4.40185 -0.11101
5.21723 4.21486 4.40202 -0.18716
5.21873 4.40353 4.4022 0.00133
5.22023 4.41047 4.40238 0.00809
5.22173 4.21731 4.40257 -0.18526
5.22323 4.26512 4.40276 -0.13764
5.22473 4.25348 4.40296 -0.14948
5.22623 4.29757 4.40316 -0.10559
5.22773 4.25044 4.40337 -0.15293
5.22923 4.41331 4.40359 0.00972
5.23073 4.35339 4.40381 -0.05042
5.23223 4.40632 4.40404 0.00228
5.23373 4.61907 4.40427 0.2148
5.23523 4.39926 4.40451 -0.00525
5.23673 4.37016 4.40476 -0.0346
5.23823 4.36349 4.40502 -0.04153
5.23973 4.19198 4.40528 -0.2133
5.24123 4.21388 4.40554 -0.19166
5.24273 4.41104 4.40582 0.00522
5.24423 4.38639 4.4061 -0.01971
5.24573 4.24914 4.40638 -0.15724
5.24723 4.22188 4.40668 -0.1848
5.24873 4.423 4.40698 0.01602
5.25023 4.51829 4.40729 0.111
5.25173 4.48283 4.4076 0.07523
5.25323 4.49064 4.40792 0.08272
5.25473 4.36721 4.40825 -0.04104
5.25623 4.5078 4.40859 0.09921
5.25773 4.48961 4.40893 0.08068
5.25923 4.50001 4.40928 0.09073
5.26073 4.70252 4.40964 0.29288
5.26223 4.26026 4.41001 -0.14975
5.26373 4.18029 4.41039 -0.2301
5.26523 4.07408 4.41077 -0.33669
5.26673 4.20191 4.41116 -0.20925
5.26823 4.09177 4.41156 -0.31979
5.26973 4.3818 4.41197 -0.03017
5.27123 4.49595 4.41239 0.08356
5.27273 4.31954 4.41281 -0.09327
